claimant_id,name,gender,age,marital_status,occupation,annual_income,credit_score,state,address,phone,bank_account_hash,policy_type,policy_tenure_years,prior_claims_count
CL003249,Heather Hines,Female,24,divorced,Chef,48859.36,619,IL,"942 Carroll Fords Apt. 690, Lake Stephanie, LA 44436",421.591.7488,GB30TJPI26771768673207,liability_only,4.5,0
CL003250,Robert Morrow Jr.,Female,26,married,Truck Driver,83469.44,726,TX,"423 Garrett Skyway Suite 163, North Michaelchester, NE 78342",001-437-396-5389x224,GB36XIVY85852186464406,full_coverage,6.4,0
CL003251,Paul Mason,Male,73,divorced,Truck Driver,44776.18,781,IL,"24432 Zachary Lane, Ianville, GU 43872",(459)545-2071x3801,GB11BOMI47007239119494,comprehensive,5.9,1
CL003252,Jasmine Mclaughlin,Female,52,divorced,Retail Worker,29581.53,716,MI,"784 Danielle Inlet, Lake Stevenmouth, KY 86156",393-436-6079,GB32VSVE42806589175260,liability_only,2.8,1
CL003253,Hector Mayo,Male,52,married,Administrative Assistant,110758.47,635,GA,"8012 Kenneth Gardens Apt. 706, Jessicachester, UT 87026",001-494-630-3919x6030,GB36VOVF14501406500177,comprehensive,0.3,0
CL003254,Craig Lopez,Female,75,divorced,Administrative Assistant,58397.21,688,NC,"26979 Clark Burg, South Amanda, VI 44571",705-605-4810,GB67REJN97418178106988,liability_only,6.1,1
CL003255,Ryan Coleman,Female,60,single,Police Officer,38671.94,604,IL,"353 Lang Dam, Joshuafort, CA 33488",431-817-2059,GB26PSUE53756130015975,liability_only,8.0,0
CL003256,Veronica Harrell,Male,38,married,Electrician,47844.29,649,CA,"137 Sheila Prairie Apt. 004, Matthewside, MA 33267",231-826-2968,GB98FJBA39701279275428,full_coverage,3.1,1
CL003257,Michelle King,Female,59,single,Mechanic,37524.02,619,NY,"6317 Katherine Mill, West Elizabethstad, WV 58480",001-288-635-4058x79035,GB90KBYM55107091093853,liability_only,11.1,0
CL003258,Todd Newman,Male,65,married,Teacher,53874.4,667,NY,"6497 Stone Knolls Apt. 602, Patrickport, UT 72211",(355)698-5404x9607,GB47DBWZ20387459308503,full_coverage,3.9,2
CL003259,Tara Patton,Male,31,divorced,Software Engineer,81943.92,574,GA,"Unit 1196 Box 9539, DPO AP 66940",001-553-247-0897x20077,GB15ZRGJ06845027128529,liability_only,0.5,0
CL003260,Jessica Adams,Female,77,widowed,Retired,99403.76,729,FL,"205 Gardner Station Suite 929, Henryhaven, WV 93796",+1-720-534-1269x50582,GB30UNXH06779832187499,full_coverage,1.1,0
CL003261,Michaela Johnson,Male,61,married,Warehouse Worker,40494.72,813,IL,"USCGC Rice, FPO AP 00682",(677)838-4492,GB35HJSL32430588749748,full_coverage,0.4,1
CL003262,Melissa Morrison,Female,34,single,Accountant,54177.56,713,MI,"248 Malone Bypass Suite 960, Port David, TX 62615",8199843288,GB08JRDV03634560273238,full_coverage,1.7,1
CL003263,Mary Contreras,Male,30,single,Electrician,16255.08,593,TX,"1882 Williams Lodge Suite 259, Lake Amy, OK 20879",612-227-4683x132,GB72GQCK59572654056021,full_coverage,0.9,0
CL003264,Jeremy Black,Female,39,married,Software Engineer,41764.72,628,GA,"1604 John Trafficway, Michaelton, CT 95167",281.264.2100,GB23ODQM66954840251833,liability_only,2.8,0
CL003265,Cathy Clark,Female,63,divorced,Nurse,55770.76,696,IL,"83489 Ryan Path Apt. 342, Martinezfurt, ID 74199",(281)802-9015x9386,GB95MMDE69441391269081,full_coverage,16.3,0
CL003266,Donald Flowers,Female,29,single,Retired,127570.54,800,NY,"449 Carrie Course, West Kellybury, RI 96893",909-891-4949,GB63YKDP56045539862143,comprehensive,7.4,0
CL003267,Eric Wilson,Female,64,single,Freelancer,37376.26,668,NC,"84154 Grace Junction, Port Nathanielville, RI 93657",431-817-2093,GB26PSUE53756130015975,full_coverage,19.9,0
CL003268,Stephanie Hayes,Female,31,divorced,Freelancer,37139.99,674,TX,"193 Cox Extension, Jacksonville, KS 71185",433-843-7098,GB91HTFJ95260114310230,full_coverage,9.9,0
CL003269,Christy Moore,Male,43,married,Construction Worker,39121.31,640,PA,"49791 Stewart Road Suite 751, Boydmouth, AR 91298",960-541-4401,GB97WFUX62120393553082,liability_only,5.5,0
CL003270,Joseph Newman,Female,49,single,Retired,148539.34,779,NC,"210 Emily Mountain Suite 808, Smithfort, OR 68734",+1-422-237-6890x046,GB45UHFN96335100647855,full_coverage,1.8,1
CL003271,Joel Woods,Female,19,single,Software Engineer,76116.88,804,TX,"8862 Timothy Land, South Kennethview, NE 80277",(561)246-7406x00862,GB62PJNU81794149195257,full_coverage,0.9,0
CL003272,Tammy Cook,Male,54,divorced,Accountant,72067.2,643,OH,"08291 Wood Field Suite 551, Cochranbury, WA 97455",928.883.2277x217,GB03WWOO96446594087080,comprehensive,5.0,2
CL003273,Christine Martinez,Male,75,divorced,Business Owner,21758.79,698,TX,"00472 James Orchard Suite 937, Cochranshire, MT 64551",(660)915-3513x554,GB28NWWR90720646139165,full_coverage,2.6,1
CL003274,Erin Brown,Male,45,single,Administrative Assistant,28545.9,723,NC,"52660 Zimmerman Fort Suite 069, North Jeremy, DC 11193",564.440.9904,GB43XJOD19248592394028,full_coverage,2.7,1
CL003275,Brenda Weber,Female,80,single,Freelancer,17539.44,695,PA,"81168 Shannon Loop Suite 873, Castroville, LA 84742",+1-783-625-6579x6284,GB17IMKW95477550862614,full_coverage,0.2,0
CL003276,Elizabeth Weaver,Female,47,single,Sales Representative,34517.03,550,GA,"15450 Virginia Points, Port Laura, UT 98209",231.897.1051,GB74UVAG31574828010554,comprehensive,8.4,1
CL003277,David Washington,Female,22,married,Retail Worker,83248.61,700,IL,"7426 Wade Roads, New Andrewshire, CO 94165",+1-937-825-6481x369,GB33BFWL46041012777729,full_coverage,0.4,0
CL003278,Darrell Juarez,Female,26,divorced,Retired,78713.29,484,TX,"969 White Walk, Gonzalezmouth, TN 13358",+1-340-677-2671,GB29MBLP63574901626888,full_coverage,8.7,0
CL003279,Heidi Willis,Female,32,single,Chef,60762.72,731,MI,"94301 Hernandez Harbor, Amychester, AZ 95804",637.804.3041x51680,GB09FSQS98611076633016,comprehensive,3.8,0
CL003280,Barry Spence,Female,48,divorced,Truck Driver,98122.26,588,MI,"6145 Buck Corners Suite 221, Lunaland, SD 01562",001-818-289-3668x4773,GB17ACZF22812998037571,full_coverage,0.2,0
CL003281,Amanda Singleton,Female,75,married,Manager,61280.42,803,IL,"63813 Francis Port, Cindyview, OR 15729",382.448.8327,GB20TZYK86614006796158,liability_only,3.0,0
CL003282,Dana Fuller,Male,25,single,Nurse,63030.05,649,TX,"107 James Rapid Apt. 869, Villaland, MI 16652",250-339-1333,GB03DSZA21287809280414,liability_only,5.1,1
CL003283,Glenda Gallagher,Female,20,single,Teacher,30355.48,782,NC,"2723 Thomas Trail, New Kyle, AR 37303",7859397613,GB59QFKV42342762826509,comprehensive,3.4,0
CL003284,Patricia Reed,Male,56,single,Retail Worker,68402.49,727,TX,"15317 David Ridge Suite 148, New Diane, AZ 99488",+1-356-723-1107x452,GB92ONLH07679987855933,full_coverage,5.7,1
CL003285,Valerie Salazar,Male,35,divorced,Accountant,63843.83,800,PA,"107 James Rapid Apt. 869, Villaland, MI 16652",250-339-6542,GB03DSZA21287809280414,full_coverage,0.2,0
CL003286,Donald Wilson,Male,74,married,Warehouse Worker,34586.39,761,MI,"3217 Ramirez Track, Riverastad, MA 96946",(687)748-6803x4508,GB32UWPG36776996339495,full_coverage,9.0,0
CL003287,Rita Stark,Female,20,married,Mechanic,57255.51,665,GA,"601 Webb Fort, New William, DE 30515",001-540-611-5120x16461,GB30JVOP15064074154547,full_coverage,1.6,0
CL003288,Kristy Bell,Female,71,married,Student,53201.06,655,TX,"101 Barr Coves Apt. 122, Duaneland, IN 54944",001-201-845-6927x640,GB87GIAK09576106535079,comprehensive,10.7,0
CL003289,Marc Gray,Female,27,married,Consultant,62135.79,647,GA,"74517 Kimberly Freeway Apt. 959, Martinberg, WY 27583",914-477-0538x33884,GB10WBUM63370502497243,full_coverage,0.2,1
CL003290,Alexis Hinton,Male,40,single,Truck Driver,73417.16,617,PA,"642 Robles Landing, Port Heather, OH 30568",(680)960-4935x234,GB55ORJB31755293692189,full_coverage,4.9,0
CL003291,Kimberly Johnson,Male,41,divorced,Software Engineer,32288.19,664,GA,"3450 Liu Isle, East Tabithaport, OH 36072",645.571.6850,GB83STIB96793445735884,liability_only,4.5,0
CL003292,Heather Ponce,Male,48,single,Manager,50293.49,655,IL,"2594 Caldwell Squares Suite 650, West Phillip, OK 50202",971-673-3676,GB95PJEF54335774539768,comprehensive,0.0,0
CL003293,Elizabeth Hodges,Male,50,single,Retired,136902.21,725,FL,"90914 John Stream, South Rachel, PW 58417",+1-790-991-6056x194,GB22TLDB79158093585381,full_coverage,3.4,1
CL003294,Robert Cross,Male,64,single,Construction Worker,120075.5,821,CA,"921 Owens Junction Apt. 084, Guerreroshire, GU 66226",608.352.8963x746,GB89ZMTC62545436068371,liability_only,2.5,0
CL003295,Michele Black MD,Male,68,divorced,Retail Worker,80303.47,713,TX,"5206 Lee Island Apt. 691, South Jamesberg, MN 44639",+1-392-323-9735x1871,GB69WNML68704030680421,full_coverage,1.1,0
CL003296,Tracy Thompson,Other,71,divorced,Software Engineer,50113.04,600,PA,"6007 Smith Cape Suite 266, East Jesse, MO 01047",6878898107,GB47UUHM32444999084335,comprehensive,2.4,0
CL003297,James Ortega,Female,79,divorced,Warehouse Worker,76413.64,739,MI,"18666 Daniel Glens Suite 491, West Jonathan, PA 49895",(864)596-2599,GB22TOXK76278653785119,full_coverage,0.8,1
CL003298,Haley Tran,Female,34,married,Nurse,78291.11,661,IL,"23022 Morgan Lock Apt. 298, Espinozaborough, AL 10713",(663)753-5610,GB84CHPQ60147423862499,full_coverage,1.3,0
CL003299,Brian Brown,Female,44,married,Construction Worker,81831.42,711,NY,"20547 Hill Shore, Jeffreyfurt, IN 08550",6854665568,GB68APPU81550894136819,comprehensive,2.1,1
CL003300,Joshua Duran,Male,76,married,Student,122674.63,780,NC,"333 Cindy Orchard Apt. 428, South Caitlinfurt, TN 53537",770.704.4406x1858,GB29HABE24666769365345,comprehensive,1.1,0
CL003301,Elizabeth Crane,Female,60,married,Electrician,147423.1,678,NY,"62417 Evans Prairie Suite 065, West Savannahhaven, KS 25930",7838869126,GB12CJFR27688532903861,liability_only,4.7,0
CL003302,Gregory Williams,Male,18,single,Consultant,43734.41,764,NY,"95654 Huffman Drives Suite 529, Port Paulhaven, PA 87501",390.323.4767x0900,GB15OTQJ12906157036708,comprehensive,11.0,2
CL003303,Randy Jackson,Female,21,divorced,Truck Driver,73750.89,718,MI,"8291 Kyle Stravenue Suite 866, East Teresaland, NV 61558",(201)827-9611x4351,GB69UZCR34404963919195,full_coverage,4.3,0
CL003304,Dana Hansen,Female,57,married,Nurse,147224.25,745,MI,"USNS Pena, FPO AP 57876",001-897-518-9861x04255,GB34XYJB42665773337069,liability_only,0.5,0
CL003305,Angela Allen,Male,75,married,Student,123283.24,734,TX,"38626 Rios Prairie Suite 856, Tommyton, PR 31321",(949)536-3549x578,GB45VJIY66872553681963,liability_only,0.8,0
CL003306,Ryan Velasquez,Male,44,single,Freelancer,40655.55,802,NY,"411 Fernando Drive, Marilynborough, MA 77183",+1-446-919-5697,GB64WBTX12475134408830,full_coverage,4.4,1
CL003307,Andrew Allen PhD,Male,21,married,Student,26266.1,778,GA,"981 Anthony Oval, North Chelsea, IA 35866",+1-856-617-3789,GB92FDNV05488236022998,liability_only,0.2,1
CL003308,John James,Female,77,married,Construction Worker,84356.88,686,IL,"94746 Barbara Pike Apt. 797, Sherrystad, SD 05998",111-556-7611,GB38GSQX89057930336220,full_coverage,0.6,0
CL003309,Lisa Robertson,Male,57,single,Sales Representative,29035.33,628,MI,"5404 Smith Junction Suite 136, Parkerborough, NC 52932",468-245-9690,GB88UJNM53335038363358,liability_only,1.6,0
CL003310,Michael Mason,Female,33,single,Police Officer,56559.91,695,TX,"127 Webster Trace, Maldonadoshire, SD 83770",001-695-901-4556x1681,GB36BALI52280156193183,full_coverage,6.5,2
CL003311,Billy Smith,Male,70,divorced,Chef,34023.76,691,NY,"783 Johnson Keys, New Raymondport, HI 17111",811-972-8603,GB84KTBI14714662434412,full_coverage,0.1,0
CL003312,Sergio Patel,Female,37,married,Retail Worker,59960.64,527,TX,"84040 David River Suite 820, East Amanda, VT 09962",255.915.9157x974,GB91FMUZ11779664049774,full_coverage,4.9,0
CL003313,Jeffrey Farrell,Male,66,married,Truck Driver,37650.9,675,NC,"157 Rick Crossroad Apt. 565, Shanestad, VI 51542",246-779-2614,GB60XZDQ82700036121259,comprehensive,0.2,0
CL003314,Katrina Rodriguez,Female,35,single,Accountant,115340.2,681,NC,"51116 Zachary Spring Suite 280, Tammyshire, MP 85967",7029049119,GB55ODHV69684932312010,full_coverage,1.6,2
CL003315,Dennis Wallace,Male,73,married,Electrician,25991.03,768,NY,"421 Lisa Burg Suite 121, Walkermouth, MO 74504",+1-789-716-2334x4182,GB28GING31031233635878,liability_only,0.7,2
CL003316,John Hays,Female,35,single,Software Engineer,114902.98,724,OH,"PSC 0890, Box 2017, APO AE 92390",308.893.3760x11504,GB57SDBY98268212114430,liability_only,4.6,0
CL003317,Susan Hernandez,Male,80,married,Electrician,113002.6,640,NY,"35443 Barrera Gateway, South Dustin, GA 96954",+1-867-304-8826,GB04HSXN63356353448134,full_coverage,7.3,1
CL003318,Heather Hines,Male,55,single,Manager,50523.82,627,CA,"752 Sparks Falls Suite 872, Ellenmouth, PR 48763",+1-741-239-3573x09063,GB53GKXX55068861191201,comprehensive,0.4,1
CL003319,Matthew Elliott,Female,62,married,Business Owner,118292.41,634,CA,"87373 Johnson Cliff Apt. 326, West Sandra, RI 65504",+1-505-714-4949x426,GB09TOCT49277759515913,liability_only,1.4,0
CL003320,Mathew Cox,Female,36,single,Police Officer,56894.71,654,NY,"Unit 8537 Box 2151, DPO AP 08319",001-398-264-5904x11143,GB73SRIN79809162023134,full_coverage,8.3,0
CL003321,Melissa White,Male,55,single,Manager,41203.08,538,PA,"09130 Michael Hills Apt. 120, East Sergio, OH 00758",878.491.7485,GB06HICS83513120008434,full_coverage,4.4,0
CL003322,Christina Wheeler DDS,Male,43,married,Construction Worker,41623.5,804,CA,"5714 Jones Squares Apt. 418, North Jacobberg, WV 36315",(435)702-3277,GB33LKDE63765827406943,full_coverage,4.9,1
CL003323,Kenneth Campos,Female,31,married,Manager,42639.71,815,MI,"7949 Rice Brook, New Vanessaport, NV 46362",265.601.8084x7387,GB48QGZK84128409819444,full_coverage,14.4,0
CL003324,John Anderson,Female,21,single,Student,34038.81,694,NC,"648 Dawn View, North Connieshire, ID 42719",001-603-227-5350x82021,GB16TWZV65845645510380,comprehensive,0.2,0
CL003325,Julia Lopez,Male,23,married,Manager,51723.63,710,IL,"7279 Schmidt Stream, Robertfurt, NV 54485",873.922.4478x84469,GB58HZAV82031306434272,comprehensive,1.7,0
CL003326,Dr. Mary Chambers MD,Male,55,single,Electrician,54097.33,632,NC,"646 Mark Track Apt. 845, South Robert, MA 46798",792.675.3751,GB61MGXR03733288003327,full_coverage,15.6,0
CL003327,Molly Anderson,Male,38,single,Manager,119774.78,611,NY,"90804 Leslie Corner, Donovanmouth, FM 18252",+1-227-578-9880x0859,GB80YFEH83069553171497,liability_only,0.9,0
CL003328,Jennifer Richards,Male,57,widowed,Retail Worker,176451.9,671,TX,"12263 Martin Fall Suite 673, Allisonfort, MO 89623",(213)578-7274,GB42FMDD13278552912369,comprehensive,2.0,0
CL003329,Katherine Hatfield,Male,71,married,Nurse,94125.65,679,NY,"8273 Wood Valleys Suite 929, Robinville, CA 08775",+1-301-277-8854,GB55LIKC61009317852789,full_coverage,3.4,2
CL003330,Derrick Smith,Male,52,married,Software Engineer,45703.09,760,NC,"8880 Henry Gardens Apt. 051, Fishershire, VI 20136",001-678-730-4488x0365,GB28ZXXQ80236052578876,full_coverage,0.8,0
CL003331,Adam Barr,Female,29,married,Student,37949.63,631,NY,"99164 Carter Drive, Melissaview, MP 24894",3359021931,GB40IFXG70400930264870,full_coverage,0.2,0
CL003332,Cindy Day,Female,58,married,Teacher,36431.05,644,PA,"61291 Jasmine Cliff, East Brendan, ND 53651",001-287-992-2348,GB55DXQX19168519323037,liability_only,3.0,0
CL003333,Christopher Olson,Male,61,married,Retail Worker,50812.24,699,IL,"Unit 3886 Box 8738, DPO AP 93861",688.583.2647x77768,GB96TZQB29492830374956,liability_only,2.3,1
CL003334,Jonathan Cabrera,Male,72,widowed,Accountant,31870.6,624,NC,"594 Rodney Port Apt. 785, Lake Timothy, OH 55253",486.932.9646x3820,GB29VMFX91436503530113,liability_only,5.6,1
CL003335,Mrs. Cindy Walls,Female,50,single,Nurse,67704.4,640,PA,"24050 Wallace Island, Kevinhaven, PW 29769",+1-570-627-1203x700,GB03EXFG92637548364177,liability_only,1.2,0
CL003336,Cynthia Bruce,Male,30,single,Software Engineer,29907.99,654,MI,"13689 Joshua Club, Josephburgh, FM 60789",+1-303-328-5340x512,GB68FOVE58969806687735,liability_only,5.3,2
CL003337,William Wright DDS,Female,25,single,Manager,35001.81,686,PA,"2561 Rebecca Shores Apt. 610, Hendersonbury, ID 89991",631.740.8040x884,GB80JUXZ20391908976824,liability_only,0.8,0
CL003338,Joy Casey,Male,21,married,Manager,86340.04,727,TX,"329 Wilcox Passage Suite 161, East Thomas, IA 01396",(939)343-1290,GB58KTJC65162319818984,liability_only,1.1,1
CL003339,Thomas Lewis,Female,43,married,Software Engineer,97882.44,632,CA,"49331 Clements Crescent, Lake Tammyville, VA 32997",+1-211-484-8559x444,GB42OVCL48098056151923,full_coverage,1.3,0
CL003340,Deborah Guerrero,Female,50,widowed,Truck Driver,31135.62,651,FL,"63173 Samuel Hill Suite 971, Michaelburgh, AS 75095",676.736.2663x15864,GB89XYSZ50751515360104,comprehensive,2.2,0
CL003341,Kristin Smith,Female,49,married,Business Owner,63841.54,841,GA,"4505 Amy Squares Suite 591, East Travis, FM 36204",+1-252-830-3906x80264,GB79BXJZ96506696198101,liability_only,0.3,0
CL003342,Christopher Robinson,Female,38,divorced,Police Officer,59447.42,582,NY,"42265 Cody Views, Kellyville, MN 82478",001-532-722-9153x254,GB25RWXD94529326148236,liability_only,5.2,0
CL003343,Thomas Greer,Other,60,divorced,Truck Driver,37117.15,707,FL,"909 Costa Courts, South Emilyport, CA 13715",468-245-1438,GB88UJNM53335038363358,liability_only,1.5,0
CL003344,Angela Malone,Male,56,married,Construction Worker,41001.3,677,FL,"611 Erin Walks, Matthewmouth, ND 01185",780.302.2200x68874,GB76SFME43776304785594,full_coverage,0.8,0
CL003345,Summer Koch,Male,53,single,Construction Worker,53323.29,690,PA,"7418 Wilson Pines Apt. 344, Jonesland, NY 83397",865-803-1861x8236,GB97XUWJ62286655757727,full_coverage,8.9,0
CL003346,Stephanie Smith,Male,81,single,Retired,62173.9,520,CA,"Unit 9904 Box 0570, DPO AE 91088",(359)542-5990,GB05AIBX07763657316839,liability_only,8.2,0
CL003347,Jasmine Hatfield,Male,66,single,Truck Driver,83826.82,786,CA,"0554 Janice Plains, Edwardsborough, MH 30283",220.805.3963x9388,GB42FHKV39587250066299,liability_only,0.7,0
CL003348,Tricia Watson,Male,23,married,Police Officer,50819.63,665,FL,"445 Lee Expressway Apt. 373, Lake Troy, NC 33536",(611)281-3541x179,GB53VTPV72707375615013,liability_only,2.7,1
CL003349,Charles Weber,Female,21,married,Teacher,37111.53,570,CA,"468 Patrick Road Apt. 121, Davidville, ME 63694",001-448-426-8476x98555,GB62YAUT68130389314683,full_coverage,6.9,0
CL003350,Richard Francis,Female,25,single,Retired,120733.68,661,NY,"0164 Ellis Burgs Suite 436, Lake Daniellemouth, NH 34983",+1-404-453-3612,GB15XJPK92177868205379,liability_only,1.8,0
CL003351,Melissa Gibson,Male,38,single,Freelancer,37782.91,711,NY,"81244 Ritter Stream, Silvaside, DE 34979",(677)866-3045,GB08DLUV50679900673219,full_coverage,0.9,1
CL003352,Mary Yang,Male,62,single,Freelancer,79947.28,624,FL,"0363 Larson Views, Mullinsburgh, UT 36224",248.834.6361x962,GB80HXTA25806187169747,liability_only,7.6,0
CL003353,Michael Richardson,Male,51,married,Nurse,67695.65,631,NC,"737 Randall Points Suite 924, Jesusport, DE 31052",709.944.2687,GB06ENUS06849791485413,full_coverage,5.3,0
CL003354,Derek Dixon,Female,66,single,Retail Worker,43706.43,789,CA,"635 Robert Stravenue, Josephland, OK 49365",(861)283-0671x98554,GB52QDQN61794549180172,full_coverage,28.3,0
CL003355,Michael Deleon,Male,72,married,Retail Worker,45103.39,581,GA,"12264 Christopher Pine Apt. 262, Sarahbury, IA 82571",634.328.9256,GB45PHFI36871949234948,liability_only,2.7,0
CL003356,Jenny Macdonald,Male,41,widowed,Retired,44272.63,757,CA,"Unit 9914 Box 2564, DPO AA 40824",001-417-677-5092,GB04HVWW30026387956529,full_coverage,9.3,0
CL003357,Joshua Bell,Female,78,widowed,Truck Driver,86382.5,740,NY,"765 Chavez Springs, Whitechester, MH 26999",4947294294,GB45FDTO05304901535944,comprehensive,11.0,0
CL003358,Tiffany Anderson,Male,44,divorced,Accountant,45172.33,524,IL,"38657 Tara Harbors Suite 767, Kellyhaven, GA 71761",860-826-2867x60140,GB60RMEV75062150205511,liability_only,4.1,0
CL003359,Christina Miller,Female,30,single,Construction Worker,31488.05,674,MI,"482 Martin Greens, Carolinemouth, LA 42751",4825495607,GB21CFIP87936766026029,liability_only,0.5,0
CL003360,Ronald Moore,Male,54,divorced,Teacher,89858.42,687,MI,"47813 Jesus Fall, New Kimberlyfort, UT 00745",471-963-5696x86695,GB74AIAK23932653654745,liability_only,3.3,0
